epoch;acc;loss;val_acc;val_loss
6;0.011450381679389313;-101.0172468190278;0.007621951219512195;3.597443534106743
7;0.011450381679389313;-98.8205344124908;0.006097560975609756;3.6131197882861628
8;0.010178117048346057;-89.32934337353889;0.003048780487804878;3.6166261289177872
9;0.010814249363867684;-104.55162343420751;0.009146341463414634;3.572261013635775
0;0.007705479452054794;-93.62395837862198;0.011088709677419355;3.5898864807621127
1;0.0072992700729927005;-97.66521150843684;0.011213047910295617;3.59348948286214
2;0.008158007728638901;-94.88748086066961;0.009174311926605505;3.6032793640968874
3;0.007728638900815801;-94.04298744185282;0.009174311926605505;3.6183111745404664
4;0.0072992700729927005;-96.40401637927818;0.014271151885830785;3.565243322185785
5;0.0072992700729927005;-95.41007440353269;0.011213047929282825;3.5934541701784437
6;0.008587376556462;-94.21949275710031;0.007135575942915392;3.6205051117837734
7;0.006869901245169601;-95.78202211503667;0.014271151904817994;3.5772333040636006
8;0.007728638900815801;-94.31930062739109;0.012232415902140673;3.579622235380789
9;0.007728638900815801;-95.03896184702603;0.010193679918450561;3.6073497357596924
0;0.00884433962264151;-93.7629423321418;0.008522727272727272;3.61583166772669
1;0.008928571428571428;-92.0000854128883;0.011396011470304935;3.62057101013314
2;0.008333333333333333;-96.05985848563058;0.008547008547008548;3.6140130102804244
3;0.008928571428571428;-91.12924466814313;0.011396011396011397;3.5981029146417254
4;0.007738095238095238;-94.2786862327939;0.009971509971509971;3.603817181709485
5;0.009523809523809525;-95.25037231445313;0.009971509971509971;3.6323411573371995
6;0.008333333333333333;-88.77275281633649;0.007122507122507123;3.6271980331833884
7;0.009523809523809525;-97.47431182861328;0.007122507196800661;3.6101451409168734
8;0.008928571428571428;-93.06946193150111;0.011396011396011397;3.635038104831663
9;0.008333333333333333;-95.89042532784599;0.008547008621302086;3.612358702553643
0;0.006628787878787879;-98.59893937544389;0.012276785714285714;3.554927280970982
1;0.006701771182383916;-98.99273139657787;0.012542759407069556;3.5551875994170135
2;0.006223073240785065;-98.1773239152177;0.011402508551881414;3.5620604866314913
3;0.007180469123982767;-98.74968649725871;0.011402508594359068;3.5604081887883496
4;0.006701771182383916;-99.16511434844489;0.014823261117445839;3.5381585004799994
5;0.0057443752991862135;-97.71073106443443;0.010262257696693273;3.5636030692466987
6;0.007659167065581618;-98.73537664564104;0.009122006841505131;3.5664267798242166
7;0.006223073240785065;-99.13143582706991;0.014823261117445839;3.554110840217825
8;0.0057443752991862135;-96.80710953876354;0.012542759407069556;3.54125309398264
9;0.006701771182383916;-97.68070493034337;0.011402508551881414;3.5558978992014136
0;0.0087890625;-91.7114228606224;0.011574074074074073;3.546515146891276
1;0.008793356130923302;-95.89614633356122;0.011627906976744186;3.5244245473728624
2;0.008793356130923302;-88.03146906649128;0.010465116279069767;3.543689633524695
3;0.008793356130923302;-98.69725015003854;0.010465116331050562;3.5525857670362604
4;0.008793356130923302;-93.16268975314246;0.012790697674418604;3.521746746329374
5;0.008304836345872008;-92.39857091936298;0.010465116279069767;3.5328431162723275
6;0.009281875915974597;-92.02751659473444;0.010465116279069767;3.5436702195988143
7;0.0073277967757694185;-94.16851000839405;0.010465116279069767;3.5455141389092732
8;0.008793356130923302;-92.63069368258999;0.012790697674418604;3.5362421645674593
9;0.008793356116364278;-95.33701306945473;0.0069767441860465115;3.540748581775399
0;0.008445945945945946;-97.06666198936668;0.008064516129032258;3.5997219777876333
1;0.008514261387824606;-97.14385735262907;0.008088978766430738;3.5993050463399703
2;0.008088548318433376;-96.62061134750867;0.007077856420626896;3.603165822757146
3;0.008088548318433376;-97.12416919173967;0.008088978766430738;3.59132113953331
4;0.009365687526607066;-96.20338152174546;0.008088978766430738;3.5904889302017473
5;0.008514261387824606;-98.93794592333225;0.008088978762664014;3.6121195874151493
6;0.007237122179650915;-95.93836477189532;0.004044489383215369;3.5926595006601394
7;0.009365687526607066;-97.06401965586669;0.012133468149646108;3.5880406657412753
8;0.008088548318433376;-96.29860449507166;0.006066734074823054;3.606623274732769
9;0.008514261387824606;-97.7523704648982;0.008088978766430738;3.5969277187594266
0;0.006493506493506494;-97.41551396753881;0.008522727272727272;3.6037998488455107
1;0.007389162561576354;-96.94887374852874;0.008771929824561403;3.6083757723981176
2;0.0069786535303776685;-97.4783728713864;0.008771929824561403;3.6005606669896295
3;0.006568144499178982;-96.02917778628996;0.008771929824561403;3.6056712194260565
4;0.007389162561576354;-99.35636844227858;0.007797270955165692;3.605372585051241
5;0.006157635467980296;-96.32328133669198;0.008771929824561403;3.5939965531607587
6;0.007389162561576354;-97.94664672951784;0.008771929824561403;3.6137535056175545
7;0.0069786535303776685;-95.94086485112634;0.007797270955165692;3.6030830695615177
8;0.005747126436781609;-99.28103017572111;0.007797270955165692;3.6165420995121114
9;0.008620689655172414;-95.67906649985729;0.008771929824561403;3.59438011613738
0;0.008370535714285714;-103.69717747824532;0.016927083333333332;3.5575646261374154
1;0.008379888268156424;-102.06074032064257;0.017356475300400534;3.556524616058105
2;0.00782122905027933;-104.45751725521833;0.01602136181575434;3.56612210662088
3;0.008938547486033519;-102.22924866489858;0.01602136181575434;3.5647314947660522
4;0.007262569832402235;-102.08766044744566;0.017356475300400534;3.5536288362001387
5;0.008938547486033519;-105.27004642593128;0.012016021361815754;3.6002836851316076
6;0.008379888268156424;-102.74919017599947;0.021361815754339118;3.5291733468008615
7;0.008379888268156424;-101.25067612632027;0.014686248331108143;3.593689941755124
8;0.007262569832402235;-106.24845502629627;0.020026702269692925;3.5387712502193067
9;0.0067039106145251395;-101.81617333609299;0.01602136181575434;3.5436608705406036
0;0.008522727272727272;-97.16778277112292;0.00946969696969697;3.5890853332750723
1;0.00814000814000814;-98.07551420069731;0.00966183574879227;3.5885704365329465
2;0.008547008537911379;-98.3115132339223;0.008695652173913044;3.5920805124844906
3;0.008954008954008955;-97.39670020892555;0.00966183574879227;3.589958341110156
4;0.007733007733007733;-98.13512502630697;0.00966183574879227;3.5875293079781647
5;0.00814000814000814;-96.57913831525282;0.005797101449275362;3.6003182742906654
6;0.008547008547008548;-100.51961554906501;0.013526570077103693;3.5708638138241238
7;0.0097680097589126;-96.64502786551736;0.008695652173913044;3.6007100761800572
8;0.007733007733007733;-99.35683220695275;0.00966183574879227;3.57981647638883
9;0.00814000814000814;-96.97627136267731;0.007729468599033816;3.6174828895624134
0;0.008384146341463415;-99.18000309641768;0.005357142857142857;3.619309091567993
1;0.008403361344537815;-98.24443865514512;0.007246376811594203;3.6180161531420723
2;0.008403361344537815;-97.67293415113294;0.006340579710144928;3.61580529074738
3;0.008403361344537815;-100.76084543203379;0.005434782608695652;3.6078563427579575
4;0.008021390374331552;-99.16481919722123;0.006340579710144928;3.6383967952451846
5;0.008403361344537815;-99.7061904604149;0.005434782608695652;3.6125935955324033
6;0.008021390374331552;-98.41039506345417;0.007246376811594203;3.6037558438121406
7;0.008021390388561079;-98.73225351541984;0.005434782608695652;3.6286675066187764
8;0.009167303284950344;-97.26507314240504;0.005434782608695652;3.6031476829362954
9;0.007257448433919022;-99.71880560307397;0.007246376811594203;3.624583869740583
0;0.007944915254237288;-95.61362573655985;0.0125;3.623778533935547
1;0.007539041464728056;-95.8859186270061;0.011568123393316195;3.6251784964514884
2;0.008616047388260635;-96.31255594478478;0.012853470437017995;3.6304103188159225
3;0.008077544426494346;-95.38264586736774;0.011568123393316195;3.6159792007701257
4;0.007000538502961767;-95.57156699719324;0.014138817499872957;3.622141202495153
5;0.008616047388260635;-94.61377115819681;0.011568123393316195;3.6321303023164253
6;0.007000538502961767;-94.78756426686424;0.015424164524421594;3.6043497063506846
7;0.008077544426494346;-96.67270767425553;0.011568123393316195;3.630116960996221
8;0.008077544426494346;-93.96362114671616;0.008997429305912597;3.627275304500119
9;0.007000538502961767;-98.0612608314395;0.014138817480719794;3.621218275594834
0;0.009698275862068966;-99.30512783445161;0.0078125;3.574282089869181
1;0.009698275862068966;-99.30512855792868;0.007853403141361256;3.5831064416475944
2;0.009698275862068966;-99.30512882101125;0.007853403141361256;3.5687401469465327
3;0.009698275862068966;-99.30512895255254;0.006544502617801047;3.596573024520075
4;0.009698275862068966;-99.30512895255254;0.007853403141361256;3.5429553324015353
5;0.009698275862068966;-99.30512882101125;0.006544502617801047;3.586170097920283
6;0.009698275862068966;-99.30512901832317;0.009162303664921465;3.583050776526566
7;0.009698275862068966;-99.30512908409382;0.007853403141361256;3.5874519460488363
8;0.009698275862068966;-99.30512829484611;0.006544502617801047;3.5545243780026263
9;0.009698275862068966;-99.30512829484611;0.007853403141361256;3.5739723687396623
0;0.007646276595744681;-93.19659119463981;0.0046875;3.7113075137138365
1;0.007348029392117568;-92.61752125925435;0.0047430830039525695;3.7129322949134314
2;0.007682030728122912;-92.68346630292649;0.003952569169960474;3.718165379550617
3;0.008016032064128256;-93.38847428540349;0.005533596837944664;3.6997174536286606
4;0.007682030728122912;-93.3657645695036;0.0047430830039525695;3.7152317944251503
5;0.007682030728122912;-92.8055884259975;0.003952569169960474;3.7129335267741688
6;0.006346025384101536;-91.21289124167117;0.004743083006897463;3.7052443730501317
7;0.008684034736138945;-95.84111424549947;0.0047430830039525695;3.7220548495944783
8;0.006346025384101536;-91.9425508426521;0.003952569169960474;3.6992154782939806
9;0.00801603206661676;-92.69062839067213;0.0047430830039525695;3.7277881707127385
0;0.008012820512820512;-97.6614493345603;0.004734848484848485;3.6142981269142846
1;0.008113590263691683;-97.49970294727999;0.004812319538017324;3.612291375528286
2;0.008113590263691683;-97.80101729541957;0.0028873917228103944;3.6241671114270795
3;0.007707910750507099;-97.84619486965465;0.005774783445620789;3.606911606462789
4;0.007707910750507099;-98.64002450010598;0.005774783495817193;3.617599668814886
5;0.008519269776876268;-95.51522241712343;0.0038498556304138597;3.623251323865169
6;0.006896551724137931;-98.02156155568832;0.0038498556304138597;3.6018523442504264
7;0.009330628803245436;-96.12749283579736;0.006737247353224254;3.6109712362518898
8;0.006896551724137931;-99.2808654429221;0.004812319538017324;3.6060904921879553
9;0.008924949290060852;-96.97396176011277;0.0038498556304138597;3.6339923608062126
0;0.009424603174603174;-99.24755120655847;0.008101851851851851;3.582623596544619
1;0.009538152610441768;-99.67510122276214;0.007177033492822967;3.590499394247977
2;0.007530120481927711;-97.84150383271367;0.009569377990430622;3.5798413377059135
3;0.010542168674698794;-100.1454682867211;0.007177033492822967;3.5920266146865187
4;0.009538152610441768;-97.59971606396289;0.005980861244019139;3.582971358413331
5;0.010040160642570281;-101.50202301515633;0.009569377990430622;3.570431992197721
6;0.009036144578313253;-98.73128604505914;0.005980861244019139;3.5909810887569447
7;0.010040160642570281;-100.20247659338526;0.009569377990430622;3.5795080308138467
8;0.009036144578313253;-97.61154735519226;0.01076555023923445;3.5997452804346404
9;0.009538152610441768;-98.10057882898782;0.008373205741626795;3.5798146142913962
0;0.007575757575757576;-97.9965169502027;0.012276785714285714;3.569772643702371
1;0.007651841224294596;-97.29516180139703;0.011376564277588168;3.56865633930905
2;0.007173601147776184;-98.49873775480353;0.012514220705346985;3.581193414835664
3;0.008130081300813009;-98.9815072817189;0.013651877133105802;3.5456646063764485
4;0.007651841224294596;-96.28096447966989;0.007963594994311717;3.595949026504881
5;0.006695361071257772;-97.9452682980392;0.01592719004795684;3.539494101640443
6;0.008130081300813009;-95.26199745094303;0.011376564277588168;3.565466566161762
7;0.008130081300813009;-101.46856465424037;0.012514220705346985;3.581268077281826
8;0.007173601147776184;-95.56825379490681;0.009101251422070534;3.5612713284324324
9;0.006217120994739359;-98.9471971903162;0.013651877192439208;3.568894203205564
0;0.0125;-98.83934669494629;0.00744047619047619;3.6063917932056246
1;0.012531328320802004;-99.99017571088365;0.005997001499250375;3.6330870481087887
2;0.011278195488721804;-99.24767475558403;0.008995502248875561;3.604381303558464
3;0.013157894736842105;-100.79734798421836;0.005997001499250375;3.621166193145683
4;0.011278195488721804;-98.18047543097857;0.004497751135608067;3.619421777696624
5;0.011904761904761904;-98.67358128827317;0.011994003009671036;3.5878994925983663
6;0.013157894736842105;-99.80942543048907;0.0014992503748125937;3.6584467819963082
7;0.013157894764851807;-98.5085465663059;0.011994003009671036;3.556008452239601
8;0.011278195488721804;-99.09211415455754;0.005997001499250375;3.641506873506835
9;0.013157894764851807;-99.85943725891879;0.005997001521590947;3.624440236785065
0;0.00980392156862745;-97.1659818163105;0.009943181818181818;3.583249948241494
1;0.009931719428926133;-98.82605308187;0.010401188707280832;3.5770083904974883
2;0.009931719428926133;-97.52878806873703;0.008915304606240713;3.593714573762392
3;0.008690254500310366;-97.56823100842429;0.010401188707280832;3.5748002734616464
4;0.010552451911733285;-96.6778710197766;0.010401188707280832;3.5756384996921486
5;0.009931719428926133;-101.19902666543005;0.01188707280832095;3.6005880584688454
6;0.00931098696461825;-95.15742406957568;0.005943536404160475;3.567243183527092
7;0.010552451893234015;-98.78764026435837;0.010401188707280832;3.583405786247877
8;0.00931098696461825;-99.39540482514545;0.010401188707280832;3.582834739033216
9;0.009931719428926133;-98.18313140206126;0.008915304606240713;3.5803378241200328
0;0.007692307692307693;-96.76721701988807;0.011574074074074073;3.52781425582038
1;0.007797270955165692;-96.61040847064459;0.013921113749598682;3.5317667653555107
2;0.007309941520467836;-96.34649818821957;0.012761020881670533;3.5327157111289607
3;0.008284600389863547;-95.28871339942977;0.009280742459396751;3.537927851046321
4;0.00682261208576998;-99.78669857746443;0.015081206496519721;3.521343121672451
5;0.007309941520467836;-95.70884160270468;0.012761020881670533;3.534524263196091
6;0.008284600389863547;-96.75579063608865;0.012761020881670533;3.5233238761220345
7;0.008284600389863547;-95.76710890980027;0.0104408353273249;3.5419638638153432
8;0.007797270955165692;-96.11397049812778;0.015081206496519721;3.5404933251250372
9;0.00682261208576998;-98.87747830396508;0.009280742459396751;3.51689713792292
0;0.0087890625;-94.62894809246063;0.009259259259259259;3.6138866830755165
1;0.008797653958944282;-94.46152505287327;0.009313154831199068;3.616730432432661
2;0.008797653958944282;-93.92071539169416;0.008149010477299184;3.605672416087496
3;0.008797653958944282;-95.18653128317258;0.008149010477299184;3.6269063502723595
4;0.007331378299120235;-97.42802703648601;0.009313154831199068;3.6095929054220286
5;0.010263929618768328;-89.92278591092614;0.010477299185098952;3.620545905183164
6;0.007331378299120235;-98.37834600036561;0.006984866123399301;3.6139852834108686
7;0.009775171090984391;-94.46197718585807;0.010477299193772504;3.61235528025555
8;0.007820136852394917;-96.73167376177985;0.008149010477299184;3.6042405490408953
9;0.009775171065493646;-92.76985639794015;0.00931315483987262;3.6325471312397433
0;0.008413461538461538;-93.5125663463886;0.014204545454545454;3.51442289352417
1;0.008541793776693106;-91.98978269762058;0.014598540145985401;3.5130979207310364
2;0.007931665649786455;-93.49970521397384;0.014598540145985401;3.5001950974011944
3;0.009151921903599756;-92.48746593119242;0.010218978102189781;3.5349038440815725
4;0.007321537522879805;-94.94395319232859;0.016058394160583942;3.5060265408815257
5;0.009762050030506406;-93.75937234577135;0.016058394160583942;3.4985940285842783
6;0.006711409395973154;-96.12071195908477;0.01167883211678832;3.532794499571306
7;0.009151921903599756;-89.92404407084607;0.017518248175182483;3.4945528340165635
8;0.007321537522879805;-92.77854620588488;0.01021897815657358;3.5417676100765703
9;0.009762050030506406;-91.86142032942152;0.016058394160583942;3.5150482699818855
0;0.010261194029850746;-95.95784753827907;0.004310344827586207;3.5795838586215316
1;0.009813084133039012;-96.1779867582232;0.0033333333333333335;3.580494861602783
2;0.01214953275205933;-96.33165482850832;0.005555555555555556;3.5711288134257
3;0.01074766355140187;-95.68276591078143;0.0044444444444444444;3.5801911470625134
4;0.010280373831775701;-95.08312752982167;0.0044444444444444444;3.597673914167616
5;0.010280373831775701;-98.54859452292183;0.0033333333333333335;3.555498659345839
6;0.011214953271028037;-93.73905156215774;0.0033333333333333335;3.5973112954033746
7;0.009345794392523364;-98.02802543283623;0.006666666666666667;3.544103029039171
8;0.010747663593180825;-96.90577606486383;0.0033333333333333335;3.5929484293195935
9;0.01074766355140187;-94.2243720081365;0.0044444444444444444;3.580696341196696
0;0.008928571428571428;-95.82206083025251;0.0125;3.5763073126475016
1;0.0081374321880651;-100.83801562014368;0.013157894736842105;3.5828550656636557
2;0.009041591320072333;-95.75030495503927;0.008771929824561403;3.5909139733565483
3;0.009945750452079566;-97.5152076597024;0.013157894736842105;3.5616271830441657
4;0.009041591320072333;-101.9003746625959;0.013157894736842105;3.604848255190933
5;0.0081374321880651;-90.85646556557626;0.013157894736842105;3.591142595859996
6;0.006329113924050633;-98.5400067651897;0.008771929824561403;3.567970455738536
7;0.009945750452079566;-95.51576506078351;0.019736842105263157;3.5603007935641107
8;0.00813743219480161;-106.15474390509331;0.006578947368421052;3.612191601803428
9;0.01084990959082331;-99.93249310291698;0.013157894736842105;3.5663132625713683
0;0.008272058823529412;-98.16876181434182;0.009698275862068966;3.587117417105313
1;0.008294930875576038;-97.77464779620895;0.008771929824561403;3.5791498025258384
2;0.008294930875576038;-96.45741075085056;0.010964912280701754;3.5806362545281125
3;0.00783410138248848;-98.69584370626282;0.009868421052631578;3.5827403277681587
4;0.008294930875576038;-97.36689361009729;0.008771929824561403;3.585454773484615
5;0.008294930875576038;-97.40510561191542;0.010964912280701754;3.594067013054563
6;0.008755760368663594;-98.97350733181298;0.007675438596491228;3.581760155527215
7;0.007373271889400922;-98.4903565226612;0.007675438596491228;3.5901096410918654
8;0.00783410138248848;-96.38182955271637;0.010964912280701754;3.5761758779224597
9;0.007373271889400922;-99.2978542907996;0.006578947368421052;3.6031095646975335
